"date","TEAM","RANK_RATE","WIN","LOSE","DRAW","WRA","AB_RATE","HIT","HR","SB","RUN","R","ER","ERR","HRA","LRA","BRA","ERA","CONTINUE_GAME","H2","H3","BB","HP","SF"
"20180731","SK","0.3333","0.4605","0.4737","0.0658","0.49300000071525574","4.0405","10.8289","0.6974","1.5000","6.0526","6.0132","5.2500","1.1842","0.305","0.44","0.379","5.38","-2","2.0658","0.3158","3.7105","0.6974","0.3684"
"20180801","SK","0.3333","0.4545","0.4805","0.0649","0.4860000014305115","4.0429","10.8312","0.6883","1.4935","6.0390","6.0130","5.2597","1.1688","0.305","0.439","0.379","5.39","-3","2.0519","0.3117","3.7273","0.7013","0.3636"
"20180803","SK","0.3333","0.4545","0.4805","0.0649","0.4860000014305115","4.0429","10.8312","0.6883","1.4935","6.0390","6.0130","5.2597","1.1688","0.305","0.439","0.379","5.39","-3","2.0519","0.3117","3.7273","0.7013","0.3636"
"20180804","SK","0.3333","0.4545","0.4805","0.0649","0.4860000014305115","4.0429","10.8312","0.6883","1.4935","6.0390","6.0130","5.2597","1.1688","0.305","0.439","0.379","5.39","-3","2.0519","0.3117","3.7273","0.7013","0.3636"
"20180805","SK","0.3333","0.4545","0.4805","0.0649","0.4860000014305115","4.0429","10.8312","0.6883","1.4935","6.0390","6.0130","5.2597","1.1688","0.305","0.439","0.379","5.39","-3","2.0519","0.3117","3.7273","0.7013","0.3636"
"20180806","SK","0.3333","0.4615","0.4744","0.0641","0.49300000071525574","4.0438","10.8590","0.6795","1.5128","6.0385","5.9872","5.2436","1.1538","0.306","0.438","0.379","5.37","1","2.0385","0.3077","3.7308","0.6923","0.3590"
"20180807","SK","0.3333","0.4684","0.4684","0.0633","0.5","4.0504","10.8987","0.6709","1.5443","6.0759","6.0000","5.2658","1.1519","0.306","0.438","0.38","5.39","2","2.0253","0.3165","3.7342","0.6962","0.3544"
"20180808","SK","0.3333","0.4625","0.4625","0.0750","0.5","4.0498","10.9375","0.6750","1.5500","6.1000","6.0250","5.2875","1.1500","0.307","0.439","0.38","5.42","2","2.0250","0.3125","3.7000","0.7000","0.3750"
"20180810","SK","0.3333","0.4568","0.4691","0.0741","0.49300000071525574","4.0464","10.8765","0.6667","1.5432","6.0247","6.0247","5.2840","1.1605","0.306","0.436","0.379","5.42","-1","2.0000","0.3086","3.6914","0.6914","0.3704"
"20180811","SK","0.3333","0.4512","0.4756","0.0732","0.4869999885559082","4.0445","10.8293","0.6585","1.5610","5.9756","6.0854","5.3415","1.1585","0.305","0.434","0.378","5.48","-2","1.9878","0.3049","3.6707","0.6829","0.3659"
"20180812","SK","0.3333","0.4578","0.4699","0.0723","0.49399998784065247","4.0467","10.8313","0.6627","1.5422","5.9639","6.0361","5.3012","1.1446","0.305","0.434","0.378","5.44","1","2.0000","0.3012","3.6747","0.7108","0.3614"
"20180813","SK","0.3333","0.4578","0.4699","0.0723","0.49399998784065247","4.0467","10.8313","0.6627","1.5422","5.9639","6.0361","5.3012","1.1446","0.305","0.434","0.378","5.44","1","2.0000","0.3012","3.6747","0.7108","0.3614"
"20180814","SK","0.3333","0.4524","0.4762","0.0714","0.4869999885559082","4.0461","10.8333","0.6786","1.5357","5.9524","6.0952","5.3571","1.1548","0.305","0.435","0.378","5.5","-1","1.9762","0.2976","3.6429","0.7500","0.3571"
"20180815","SK","0.3333","0.4471","0.4824","0.0706","0.48100000619888306","4.0404","10.7176","0.6706","1.5176","5.8824","6.0588","5.3294","1.1412","0.304","0.433","0.377","5.49","-2","1.9529","0.2941","3.6118","0.7412","0.3529"
"20180816","SK","0.3333","0.4471","0.4824","0.0706","0.48100000619888306","4.0404","10.7176","0.6706","1.5176","5.8824","6.0588","5.3294","1.1412","0.304","0.433","0.377","5.49","-2","1.9529","0.2941","3.6118","0.7412","0.3529"
"20180817","SK","0.3333","0.4471","0.4824","0.0706","0.48100000619888306","4.0404","10.7176","0.6706","1.5176","5.8824","6.0588","5.3294","1.1412","0.304","0.433","0.377","5.49","-2","1.9529","0.2941","3.6118","0.7412","0.3529"
"20180818","SK","0.3333","0.4471","0.4824","0.0706","0.48100000619888306","4.0404","10.7176","0.6706","1.5176","5.8824","6.0588","5.3294","1.1412","0.304","0.433","0.377","5.49","-2","1.9529","0.2941","3.6118","0.7412","0.3529"
"20180821","SK","0.3333","0.4535","0.4767","0.0698","0.4880000054836273","4.0346","10.7326","0.6860","1.5116","5.9070","6.0698","5.3372","1.1512","0.305","0.435","0.377","5.5","1","1.9535","0.2907","3.5930","0.7558","0.3721"
"20180822","SK","0.3333","0.4483","0.4828","0.0690","0.48100000619888306","4.0316","10.7011","0.6897","1.4943","5.8736","6.0575","5.3333","1.1379","0.304","0.435","0.376","5.49","-1","1.9655","0.2874","3.5632","0.7471","0.3678"
"20180823","SK","0.3333","0.4545","0.4773","0.0682","0.4880000054836273","4.0338","10.7386","0.6932","1.4773","5.9545","6.0000","5.2841","1.1477","0.305","0.437","0.377","5.44","1","1.9886","0.2955","3.5795","0.7500","0.3750"
"20180824","SK","0.3333","0.4545","0.4773","0.0682","0.4880000054836273","4.0338","10.7386","0.6932","1.4773","5.9545","6.0000","5.2841","1.1477","0.305","0.437","0.377","5.44","1","1.9886","0.2955","3.5795","0.7500","0.3750"
"20180825","SK","0.3333","0.4545","0.4773","0.0682","0.4880000054836273","4.0338","10.7386","0.6932","1.4773","5.9545","6.0000","5.2841","1.1477","0.305","0.437","0.377","5.44","1","1.9886","0.2955","3.5795","0.7500","0.3750"
"20180826","SK","0.3333","0.4545","0.4773","0.0682","0.4880000054836273","4.0338","10.7386","0.6932","1.4773","5.9545","6.0000","5.2841","1.1477","0.305","0.437","0.377","5.44","1","1.9886","0.2955","3.5795","0.7500","0.3750"
"20180828","SK","0.3333","0.4545","0.4773","0.0682","0.4880000054836273","4.0338","10.7386","0.6932","1.4773","5.9545","6.0000","5.2841","1.1477","0.305","0.437","0.377","5.44","1","1.9886","0.2955","3.5795","0.7500","0.3750"
"20180829","SK","0.3333","0.4545","0.4773","0.0682","0.4880000054836273","4.0338","10.7386","0.6932","1.4773","5.9545","6.0000","5.2841","1.1477","0.305","0.437","0.377","5.44","1","1.9886","0.2955","3.5795","0.7500","0.3750"
"20180830","SK","0.3333","0.4607","0.4719","0.0674","0.49399998784065247","4.0283","10.7079","0.6966","1.4607","5.9326","5.9551","5.2472","1.1348","0.304","0.437","0.376","5.4","2","2.0000","0.2921","3.5618","0.7416","0.3708"
"20180831","SK","0.3333","0.4556","0.4778","0.0667","0.4880000054836273","4.0242","10.6333","0.6889","1.4444","5.8778","5.9667","5.1889","1.1444","0.303","0.436","0.375","5.36","-1","1.9778","0.3000","3.5222","0.7444","0.3667"
"20180901","SK","0.3333","0.4556","0.4778","0.0667","0.4880000054836273","4.0242","10.6333","0.6889","1.4444","5.8778","5.9667","5.1889","1.1444","0.303","0.436","0.375","5.36","-1","1.9778","0.3000","3.5222","0.7444","0.3667"
"20180902","SK","0.3333","0.4505","0.4835","0.0659","0.4819999933242798","4.0215","10.5604","0.6923","1.4396","5.8352","5.9451","5.1648","1.1538","0.302","0.434","0.374","5.34","-2","1.9670","0.2967","3.5055","0.7363","0.3626"
"20180903","SK","0.3333","0.4457","0.4891","0.0652","0.47699999809265137","4.0163","10.5000","0.6957","1.4348","5.8043","5.9348","5.1413","1.1522","0.301","0.433","0.373","5.32","-3","1.9457","0.2935","3.5000","0.7391","0.3587"
"20180904","SK","0.3333","0.4457","0.4891","0.0652","0.47699999809265137","4.0163","10.5000","0.6957","1.4348","5.8043","5.9348","5.1413","1.1522","0.301","0.433","0.373","5.32","-3","1.9457","0.2935","3.5000","0.7391","0.3587"
"20180905","SK","0.3333","0.4457","0.4891","0.0652","0.47699999809265137","4.0163","10.5000","0.6957","1.4348","5.8043","5.9348","5.1413","1.1522","0.301","0.433","0.373","5.32","-3","1.9457","0.2935","3.5000","0.7391","0.3587"
"20180906","SK","0.3333","0.4457","0.4891","0.0652","0.47699999809265137","4.0163","10.5000","0.6957","1.4348","5.8043","5.9348","5.1413","1.1522","0.301","0.433","0.373","5.32","-3","1.9457","0.2935","3.5000","0.7391","0.3587"
"20180907","SK","0.3333","0.4457","0.4891","0.0652","0.47699999809265137","4.0163","10.5000","0.6957","1.4348","5.8043","5.9348","5.1413","1.1522","0.301","0.433","0.373","5.32","-3","1.9457","0.2935","3.5000","0.7391","0.3587"
"20180908","SK","0.5000","0.4516","0.4839","0.0645","0.4830000102519989","4.0247","10.5269","0.6989","1.4301","5.8817","6.0000","5.1398","1.1935","0.301","0.433","0.373","5.32","1","1.9462","0.2903","3.5269","0.7312","0.3548"
"20180909","SK","0.5000","0.4516","0.4839","0.0645","0.4830000102519989","4.0247","10.5269","0.6989","1.4301","5.8817","6.0000","5.1398","1.1935","0.301","0.433","0.373","5.32","1","1.9462","0.2903","3.5269","0.7312","0.3548"
"20180910","SK","0.5000","0.4516","0.4839","0.0645","0.4830000102519989","4.0247","10.5269","0.6989","1.4301","5.8817","6.0000","5.1398","1.1935","0.301","0.433","0.373","5.32","1","1.9462","0.2903","3.5269","0.7312","0.3548"
"20180911","SK","0.5000","0.4516","0.4839","0.0645","0.4830000102519989","4.0247","10.5269","0.6989","1.4301","5.8817","6.0000","5.1398","1.1935","0.301","0.433","0.373","5.32","1","1.9462","0.2903","3.5269","0.7312","0.3548"
"20180912","SK","0.5000","0.4574","0.4787","0.0638","0.48899999260902405","4.0281","10.5851","0.7234","1.4149","5.9681","6.0000","5.1383","1.1809","0.302","0.437","0.374","5.31","2","1.9681","0.2979","3.5319","0.7234","0.3617"
"20180403","PL","0.3333","0.0000","1.0000","0.0000","0","3.3333","4.0000","0.0000","1.0000","2.0000","3.0000","3.0000","1.0000","0.133","0.133","0.257","3","-1","0.0000","0.0000","4.0000","1.0000","0.0000"
"20180404","PL","0.1667","0.0000","1.0000","0.0000","0","3.3333","4.0000","0.0000","1.0000","2.0000","3.0000","3.0000","1.0000","0.133","0.133","0.257","3","-1","0.0000","0.0000","4.0000","1.0000","0.0000"
"20180406","PL","0.1667","0.0000","1.0000","0.0000","0","3.3333","4.0000","0.0000","1.0000","2.0000","3.0000","3.0000","1.0000","0.133","0.133","0.257","3","-1","0.0000","0.0000","4.0000","1.0000","0.0000"
"20180407","PL","0.1667","0.0000","0.5000","0.5000","0","3.4444","6.0000","0.0000","0.5000","2.5000","3.0000","3.0000","1.5000","0.194","0.242","0.346","3","-1","1.5000","0.0000","7.0000","0.5000","0.5000"
"20180408","PL","0.5000","0.3333","0.3333","0.3333","0.5","3.5185","6.6667","0.0000","0.6667","2.6667","2.6667","2.6667","1.0000","0.211","0.263","0.342","2.67","1","1.6667","0.0000","6.3333","0.3333","0.6667"
"20180410","PL","0.5000","0.2500","0.5000","0.2500","0.333000004291534","3.6944","8.7500","0.7500","0.5000","4.2500","4.7500","4.7500","1.0000","0.263","0.391","0.379","4.75","-1","2.0000","0.0000","6.2500","0.2500","0.5000"
"20180411","PL","0.5000","0.4000","0.4000","0.2000","0.5","3.7778","9.8000","1.6000","0.6000","5.8000","5.0000","4.4000","1.2000","0.288","0.494","0.394","4.4","1","2.2000","0.0000","6.0000","0.2000","0.4000"
"20180412","PL","0.6667","0.5000","0.3333","0.1667","0.600000023841858","4.0556","12.1667","2.0000","0.5000","7.8333","5.6667","5.1667","1.0000","0.333","0.58","0.424","5.17","2","2.6667","0.1667","5.6667","0.3333","0.3333"
"20180413","PL","0.6667","0.5714","0.2857","0.1429","0.666999995708466","4.0159","12.0000","1.8571","0.7143","7.5714","4.8571","4.4286","1.4286","0.332","0.569","0.422","4.43","3","2.7143","0.1429","5.2857","0.5714","0.2857"
"20180415","PL","0.6667","0.6250","0.2500","0.1250","0.71399998664856","4.0278","12.1250","1.7500","0.6250","8.0000","4.6250","4.2500","1.3750","0.334","0.572","0.428","4.25","4","3.1250","0.1250","5.6250","0.5000","0.2500"
"20180417","PL","0.8333","0.6667","0.2222","0.1111","0.75","4.0617","12.1111","1.7778","0.6667","7.7778","4.2222","3.7778","1.2222","0.331","0.565","0.422","3.78","5","3.0000","0.1111","5.3333","0.5556","0.2222"
"20180418","PL","0.8333","0.7000","0.2000","0.1000","0.777999997138977","4.1444","12.5000","1.7000","0.8000","8.7000","3.8000","3.4000","1.1000","0.335","0.576","0.425","3.4","6","3.3000","0.3000","5.4000","0.6000","0.2000"
"20180419","PL","0.8333","0.6364","0.2727","0.0909","0.699999988079071","4.1633","12.0000","1.6364","0.8182","8.4545","4.4545","3.5455","1.3636","0.324","0.556","0.411","3.58","-1","3.1818","0.2727","5.0909","0.5455","0.1818"
"20180420","PL","0.8333","0.5833","0.3333","0.0833","0.635999977588654","4.2243","12.5000","1.7500","0.7500","9.0000","5.5833","4.6667","1.4167","0.332","0.569","0.42","4.71","-2","3.1667","0.2500","5.2500","0.5833","0.1667"
"20180421","PL","0.8333","0.6154","0.3077","0.0769","0.666999995708466","4.2500","12.7692","2.0769","0.6923","9.7692","5.6154","4.7692","1.3077","0.337","0.602","0.426","4.81","1","3.3846","0.2308","5.5385","0.5385","0.2308"
"20180422","PL","0.8333","0.5714","0.2857","0.1429","0.666999995708466","4.2480","12.7143","1.9286","0.7857","9.3571","5.5000","4.7143","1.2857","0.335","0.589","0.422","4.75","1","3.2857","0.2857","5.2857","0.5714","0.2143"
"20180424","PL","0.8333","0.6000","0.2667","0.1333","0.691999971866608","4.2687","12.9333","2.2000","0.8667","9.9333","6.0000","5.2667","1.2000","0.339","0.614","0.429","5.31","2","3.3333","0.2667","5.6000","0.6000","0.2667"
"20180425","PL","0.8333","0.5625","0.3125","0.1250","0.64300000667572","4.2676","12.5625","2.1250","1.0625","9.4375","5.8750","5.1875","1.1250","0.332","0.596","0.419","5.26","-1","3.1250","0.2500","5.3125","0.5625","0.2500"
"20180426","PL","0.8333","0.5294","0.3529","0.1176","0.600000023841858","4.2400","12.0588","2.0000","1.0588","8.9412","5.6471","5.0000","1.0588","0.322","0.577","0.408","5.1","-2","3.0588","0.2353","5.0588","0.5294","0.2353"
"20180427","PL","0.8333","0.5556","0.3333","0.1111","0.625","4.2767","12.3333","2.2222","1.0556","9.4444","5.3333","4.7222","1.0000","0.326","0.594","0.41","4.81","1","3.0000","0.2222","5.0000","0.5000","0.2222"
"20180428","PL","0.8333","0.5263","0.3684","0.1053","0.587999999523163","4.2321","12.1053","2.1579","1.0000","9.1579","5.3684","4.7895","0.9474","0.323","0.585","0.411","4.88","-1","2.8947","0.2105","5.0000","0.6842","0.2105"
"20180429","PL","0.8333","0.5500","0.3500","0.1000","0.611000001430511","4.2203","12.1500","2.1500","1.1000","9.0500","5.4000","4.7000","0.9500","0.325","0.586","0.411","4.78","1","2.8000","0.2500","4.9000","0.7000","0.2000"
"20180501","PL","0.8333","0.5714","0.3333","0.0952","0.632000029087067","4.2151","12.0952","2.1905","1.0476","9.2381","5.7143","5.0000","1.0000","0.324","0.588","0.413","5.08","2","2.7143","0.2857","5.0952","0.6667","0.1905"
"20180502","PL","0.8333","0.5714","0.3333","0.0952","0.632000029087067","4.2151","12.0952","2.1905","1.0476","9.2381","5.7143","5.0000","1.0000","0.324","0.588","0.413","5.08","2","2.7143","0.2857","5.0952","0.6667","0.1905"
"20180503","PL","0.8333","0.5455","0.3182","0.1364","0.632000029087067","4.2000","11.9545","2.0909","1.0909","8.9091","5.5455","4.8636","0.9545","0.321","0.576","0.409","4.94","2","2.6818","0.2727","5.0000","0.6364","0.1818"
"20180504","PL","0.8333","0.5652","0.3043","0.1304","0.649999976158142","4.1765","11.7391","2.0000","1.0870","8.6522","5.3043","4.6522","0.9565","0.317","0.563","0.403","4.72","3","2.6087","0.2609","4.8696","0.6522","0.2174"
"20180505","PL","0.8333","0.5833","0.2917","0.1250","0.666999995708466","4.1690","11.7500","2.0000","1.0417","8.5833","5.3333","4.6250","0.9583","0.318","0.566","0.402","4.69","4","2.5417","0.3333","4.7500","0.6250","0.2083"
"20180508","PL","0.8333","0.6000","0.2800","0.1200","0.681999981403351","4.1577","11.7600","2.0000","1.0000","8.8800","5.2400","4.5600","0.9200","0.319","0.57","0.405","4.62","5","2.4800","0.4000","4.9200","0.6000","0.2400"
"20180509","PL","0.8333","0.6154","0.2692","0.1154","0.695999979972839","4.1429","11.6923","1.9615","1.0000","8.8077","5.1154","4.4231","0.9231","0.318","0.565","0.404","4.48","6","2.4615","0.3846","4.8846","0.5769","0.2308"
"20180510","PL","0.8333","0.6296","0.2593","0.1111","0.708000004291534","4.1375","11.7407","1.9630","0.9630","8.7778","5.1481","4.4815","0.8889","0.319","0.568","0.403","4.54","7","2.5185","0.3704","4.7407","0.5926","0.2593"
"20180511","PL","0.8333","0.6429","0.2500","0.1071","0.720000028610229","4.1526","11.8214","1.9643","1.0000","8.8571","5.2500","4.6071","0.8571","0.32","0.571","0.402","4.66","8","2.6429","0.3571","4.6429","0.5714","0.2857"
"20180513","PL","0.8333","0.6429","0.2500","0.1071","0.720000028610229","4.1526","11.8214","1.9643","1.0000","8.8571","5.2500","4.6071","0.8571","0.32","0.571","0.402","4.66","8","2.6429","0.3571","4.6429","0.5714","0.2857"
"20180515","PL","0.8333","0.6552","0.2414","0.1034","0.731000006198883","4.1783","12.1034","2.1034","0.9655","9.2069","5.4138","4.7931","0.8621","0.326","0.585","0.408","4.85","9","2.6552","0.3448","4.7931","0.5862","0.2759"
"20180516","PL","0.8333","0.6552","0.2414","0.1034","0.731000006198883","4.1783","12.1034","2.1034","0.9655","9.2069","5.4138","4.7931","0.8621","0.326","0.585","0.408","4.85","9","2.6552","0.3448","4.7931","0.5862","0.2759"
"20180517","PL","0.8333","0.6552","0.2414","0.1034","0.731000006198883","4.1783","12.1034","2.1034","0.9655","9.2069","5.4138","4.7931","0.8621","0.326","0.585","0.408","4.85","9","2.6552","0.3448","4.7931","0.5862","0.2759"
"20180518","PL","0.8333","0.6552","0.2414","0.1034","0.731000006198883","4.1783","12.1034","2.1034","0.9655","9.2069","5.4138","4.7931","0.8621","0.326","0.585","0.408","4.85","9","2.6552","0.3448","4.7931","0.5862","0.2759"
"20180519","PL","0.8333","0.6667","0.2333","0.1000","0.74099999666214","4.1798","12.1667","2.0667","1.0333","9.1667","5.3333","4.7333","0.8333","0.327","0.583","0.408","4.79","1","2.6000","0.3667","4.7000","0.5667","0.2667"
"20180520","PL","0.8333","0.6452","0.2581","0.0968","0.71399998664856","4.1600","11.8710","2.0000","1.0645","8.8710","5.1935","4.6129","0.8387","0.322","0.573","0.403","4.68","-1","2.5484","0.3548","4.6452","0.5806","0.2581"
"20180522","PL","0.8333","0.6250","0.2813","0.0938","0.689999997615814","4.1373","11.6875","1.9688","1.0313","8.7188","5.3438","4.7188","0.8438","0.318","0.566","0.4","4.79","-2","2.5000","0.3438","4.5938","0.5938","0.2813"
"20180523","PL","0.8333","0.6061","0.3030","0.0909","0.666999995708466","4.1126","11.5152","1.9394","1.0000","8.6364","5.5455","4.9394","0.8485","0.315","0.56","0.397","5.01","-3","2.4545","0.3333","4.5758","0.5758","0.2727"
"20180524","PL","0.8333","0.6176","0.2941","0.0882","0.676999986171722","4.1026","11.5294","1.9118","1.0000","8.5882","5.4412","4.8529","0.8235","0.316","0.561","0.399","4.92","1","2.4706","0.3529","4.5882","0.5882","0.2941"
"20180525","PL","0.8333","0.6286","0.2857","0.0857","0.688000023365021","4.1383","11.7714","1.9429","0.9714","8.6857","5.4286","4.8571","0.8286","0.32","0.564","0.401","4.92","2","2.4571","0.3429","4.5714","0.5714","0.2857"
"20180526","PL","0.8333","0.6389","0.2778","0.0833","0.697000026702881","4.1375","11.7778","1.9444","0.9444","8.6667","5.4444","4.8889","0.8333","0.32","0.564","0.4","4.95","3","2.4167","0.3611","4.5278","0.5833","0.3333"
"20180527","PL","0.8333","0.6216","0.2973","0.0811","0.675999999046326","4.1311","11.5676","1.8919","0.9459","8.4865","5.5405","4.9730","0.8378","0.316","0.556","0.395","5.05","-1","2.3784","0.3784","4.4595","0.5676","0.3243"
"20180529","PL","0.8333","0.6316","0.2895","0.0789","0.685999989509583","4.1454","11.7105","1.9474","0.9211","8.6842","5.4737","4.9211","0.8158","0.319","0.563","0.398","4.99","1","2.4211","0.3684","4.5263","0.5526","0.3158"
"20180530","PL","0.8333","0.6410","0.2821","0.0769","0.694000005722046","4.1301","11.6923","1.9231","0.8974","8.7179","5.4872","4.9487","0.7949","0.319","0.562","0.399","5.02","2","2.4103","0.3590","4.5385","0.5641","0.3077"
"20180531","PL","0.8333","0.6500","0.2750","0.0750","0.703000009059906","4.1099","11.6250","1.8750","0.8750","8.6500","5.4250","4.9000","0.7750","0.319","0.558","0.4","4.97","3","2.4000","0.3500","4.6000","0.5500","0.3000"
"20180601","PL","0.8333","0.6585","0.2683","0.0732","0.711000025272369","4.1071","11.7073","1.8780","0.8537","8.8293","5.3171","4.8049","0.7561","0.321","0.563","0.403","4.87","4","2.4634","0.3659","4.6585","0.5854","0.3415"
